Example_experiment_data
;TSE PhenoMaster V4.8.9 (2013-4929)
Box;Animal No.;Weight_g;Text1
1;1;350;HEALTHY
2;2;350;DISEASE
3;3;350;HEALTHY
4;4;350;DISEASE
5;5;350;HEALTHY
1;6;350;DISEASE
2;7;350;HEALTHY
3;8;350;DISEASE
4;9;350;HEALTHY
5;10;350;DISEASE

Date;Time;Animal No.;Box;XT+YT;XT;XY
2024-07-22;14:36:00;8;4;66;0;687
2024-07-22;14:36:00;9;5;85;233;0
2024-07-22;14:36:00;10;5;94;246;682
2024-07-22;14:37:00;1;1;0;244;660
2024-07-22;14:37:00;2;1;73;0;676
2024-07-22;14:37:00;3;2;59;0;0
2024-07-22;14:37:00;4;2;65;261;688
2024-07-22;14:37:00;5;3;77;234;668
2024-07-22;14:37:00;6;3;86;242;700
2024-07-22;14:37:00;7;4;55;249;0
2024-07-22;14:37:00;8;4;68;255;711
2024-07-22;14:37:00;9;5;53;229;0
2024-07-22;14:37:00;10;5;60;0;710
2024-07-22;14:38:00;1;1;77;251;711
2024-07-22;14:38:00;2;1;88;0;724
2024-07-22;14:38:00;3;2;72;238;714
2024-07-22;14:38:00;4;2;80;249;0
2024-07-22;14:38:00;5;3;90;225;691
2024-07-22;14:38:00;6;3;0;230;711
2024-07-22;14:38:00;7;4;0;0;710
2024-07-22;14:38:00;8;4;83;261;0
2024-07-22;14:38:00;9;5;0;0;665
2024-07-22;14:38:00;10;5;63;253;676
2024-07-22;14:39:00;1;1;75;246;695
2024-07-22;14:39:00;2;1;0;256;0
2024-07-22;14:39:00;3;2;64;253;690
2024-07-22;14:39:00;4;2;72;266;696
2024-07-22;14:39:00;5;3;69;244;690
2024-07-22;14:39:00;6;3;71;0;707
2024-07-22;14:39:00;7;4;67;248;706
2024-07-22;14:39:00;8;4;0;257;723
2024-07-22;14:39:00;9;5;101;253;689
2024-07-22;14:39:00;10;5;108;261;0
2024-07-22;14:40:00;1;1;80;245;710
2024-07-22;14:40:00;2;1;0;252;722
2024-07-22;14:40:00;3;2;86;243;723
2024-07-22;14:40:00;4;2;90;255;737
2024-07-22;14:40:00;5;3;66;0;672
2024-07-22;14:40:00;6;3;74;237;707
2024-07-22;14:40:00;7;4;79;245;694
2024-07-22;14:40:00;8;4;83;0;0
2024-07-22;14:40:00;9;5;74;0;709
2024-07-22;14:40:00;10;5;0;244;0
2024-07-22;14:41:00;1;1;49;241;686
2024-07-22;14:41:00;2;1;60;0;705
2024-07-22;14:41:00;3;2;67;0;687
2024-07-22;14:41:00;4;2;81;246;701
2024-07-22;14:41:00;5;3;56;233;685
2024-07-22;14:41:00;6;3;55;243;698
2024-07-22;14:41:00;7;4;69;0;698
2024-07-22;14:41:00;8;4;80;237;720
2024-07-22;14:41:00;9;5;75;241;661
2024-07-22;14:41:00;10;5;85;0;689
2024-07-22;14:42:00;1;1;88;0;732
2024-07-22;14:42:00;2;1;97;255;0
2024-07-22;14:42:00;3;2;75;0;711
2024-07-22;14:42:00;4;2;80;0;0
2024-07-22;14:42:00;5;3;61;247;700
2024-07-22;14:42:00;6;3;75;255;0
2024-07-22;14:42:00;7;4;0;251;0
2024-07-22;14:42:00;8;4;104;256;0
2024-07-22;14:42:00;9;5;55;246;695
2024-07-22;14:42:00;10;5;64;0;718
2024-07-22;14:43:00;1;1;49;241;0
2024-07-22;14:43:00;2;1;0;0;0
2024-07-22;14:43:00;3;2;88;254;672
2024-07-22;14:43:00;4;2;88;264;698
2024-07-22;14:43:00;5;3;0;254;697
2024-07-22;14:43:00;6;3;85;0;719
2024-07-22;14:43:00;7;4;0;0;689
2024-07-22;14:43:00;8;4;0;260;706
2024-07-22;14:43:00;9;5;91;234;0
2024-07-22;14:43:00;10;5;103;241;719
2024-07-22;14:44:00;1;1;65;237;679
2024-07-22;14:44:00;2;1;68;252;701
2024-07-22;14:44:00;3;2;78;237;690
2024-07-22;14:44:00;4;2;80;245;694
2024-07-22;14:44:00;5;3;82;255;684
2024-07-22;14:44:00;6;3;92;261;0
2024-07-22;14:44:00;7;4;0;240;659
2024-07-22;14:44:00;8;4;63;251;0
2024-07-22;14:44:00;9;5;79;233;688
2024-07-22;14:44:00;10;5;87;244;0
2024-07-22;14:45:00;1;1;78;0;666
2024-07-22;14:45:00;2;1;79;0;0
2024-07-22;14:45:00;3;2;88;0;0
2024-07-22;14:45:00;4;2;90;0;717
2024-07-22;14:45:00;5;3;76;234;703
2024-07-22;14:45:00;6;3;80;0;0
2024-07-22;14:45:00;7;4;0;241;700
2024-07-22;14:45:00;8;4;0;248;0
2024-07-22;14:45:00;9;5;0;248;708
2024-07-22;14:45:00;10;5;95;259;0
2024-07-22;14:46:00;1;1;0;0;674
2024-07-22;14:46:00;2;1;92;0;0
2024-07-22;14:46:00;3;2;71;248;0
2024-07-22;14:46:00;4;2;0;248;698
2024-07-22;14:46:00;5;3;51;261;672
2024-07-22;14:46:00;6;3;64;265;689
2024-07-22;14:46:00;7;4;83;235;0
2024-07-22;14:46:00;8;4;85;246;713
2024-07-22;14:46:00;9;5;51;237;695
2024-07-22;14:46:00;10;5;0;249;698
2024-07-22;14:47:00;1;1;119;248;677
2024-07-22;14:47:00;2;1;122;0;0
2024-07-22;14:47:00;3;2;62;249;720
2024-07-22;14:47:00;4;2;0;262;0
2024-07-22;14:47:00;5;3;0;237;675
2024-07-22;14:47:00;6;3;0;0;693
2024-07-22;14:47:00;7;4;60;0;0
2024-07-22;14:47:00;8;4;69;0;698
2024-07-22;14:47:00;9;5;40;0;711
2024-07-22;14:47:00;10;5;55;0;718
2024-07-22;14:48:00;1;1;53;240;700
2024-07-22;14:48:00;2;1;0;0;721
2024-07-22;14:48:00;3;2;0;237;683
2024-07-22;14:48:00;4;2;92;244;696
2024-07-22;14:48:00;5;3;0;0;668
2024-07-22;14:48:00;6;3;92;276;685
2024-07-22;14:48:00;7;4;61;240;697
2024-07-22;14:48:00;8;4;74;251;716
2024-07-22;14:48:00;9;5;0;248;0
2024-07-22;14:48:00;10;5;91;257;658
2024-07-22;14:49:00;1;1;92;228;696
2024-07-22;14:49:00;2;1;96;230;718
2024-07-22;14:49:00;3;2;71;235;691
2024-07-22;14:49:00;4;2;77;247;695
2024-07-22;14:49:00;5;3;0;0;697
2024-07-22;14:49:00;6;3;105;242;0
2024-07-22;14:49:00;7;4;0;243;674
2024-07-22;14:49:00;8;4;77;261;0
2024-07-22;14:49:00;9;5;80;255;0
2024-07-22;14:49:00;10;5;92;262;0
2024-07-22;14:50:00;1;1;78;250;0
2024-07-22;14:50:00;2;1;83;257;680
2024-07-22;14:50:00;3;2;72;232;708
2024-07-22;14:50:00;4;2;0;251;725
2024-07-22;14:50:00;5;3;84;238;707
2024-07-22;14:50:00;6;3;98;249;720
2024-07-22;14:50:00;7;4;73;238;713
2024-07-22;14:50:00;8;4;78;245;717
2024-07-22;14:50:00;9;5;0;0;679
2024-07-22;14:50:00;10;5;78;268;696
2024-07-22;14:51:00;1;1;95;0;697
2024-07-22;14:51:00;2;1;0;261;699
2024-07-22;14:51:00;3;2;55;251;0
2024-07-22;14:51:00;4;2;0;266;708
2024-07-22;14:51:00;5;3;73;0;0
2024-07-22;14:51:00;6;3;0;260;726
2024-07-22;14:51:00;7;4;0;0;705
2024-07-22;14:51:00;8;4;61;249;721
2024-07-22;14:51:00;9;5;68;238;685
2024-07-22;14:51:00;10;5;0;249;705
2024-07-22;14:52:00;1;1;78;250;702
2024-07-22;14:52:00;2;1;0;265;710
2024-07-22;14:52:00;3;2;85;237;0
2024-07-22;14:52:00;4;2;89;250;0
2024-07-22;14:52:00;5;3;62;0;676
2024-07-22;14:52:00;6;3;0;247;686
2024-07-22;14:52:00;7;4;91;251;0
2024-07-22;14:52:00;8;4;99;259;0
2024-07-22;14:52:00;9;5;72;235;710
2024-07-22;14:52:00;10;5;79;240;0
2024-07-22;14:53:00;1;1;67;234;713
2024-07-22;14:53:00;2;1;78;242;733
2024-07-22;14:53:00;3;2;38;253;690
2024-07-22;14:53:00;4;2;42;264;0
2024-07-22;14:53:00;5;3;61;254;656
2024-07-22;14:53:00;6;3;0;260;668
2024-07-22;14:53:00;7;4;75;0;0
2024-07-22;14:53:00;8;4;0;261;710
2024-07-22;14:53:00;9;5;83;240;693
2024-07-22;14:53:00;10;5;92;248;714
2024-07-22;14:54:00;1;1;72;0;0
2024-07-22;14:54:00;2;1;79;232;0
2024-07-22;14:54:00;3;2;86;241;689
2024-07-22;14:54:00;4;2;91;0;713
2024-07-22;14:54:00;5;3;80;248;649
2024-07-22;14:54:00;6;3;0;261;672
2024-07-22;14:54:00;7;4;0;0;0
2024-07-22;14:54:00;8;4;98;267;716
2024-07-22;14:54:00;9;5;0;236;701
2024-07-22;14:54:00;10;5;76;250;714
2024-07-22;14:55:00;1;1;69;0;0
2024-07-22;14:55:00;2;1;0;270;720
2024-07-22;14:55:00;3;2;0;0;0
2024-07-22;14:55:00;4;2;0;255;685
2024-07-22;14:55:00;5;3;59;242;708
2024-07-22;14:55:00;6;3;70;245;0
2024-07-22;14:55:00;7;4;90;244;693
2024-07-22;14:55:00;8;4;94;247;713
2024-07-22;14:55:00;9;5;57;262;0
2024-07-22;14:55:00;10;5;65;275;0
2024-07-22;14:56:00;1;1;105;247;696
2024-07-22;14:56:00;2;1;110;0;0
2024-07-22;14:56:00;3;2;0;250;674
2024-07-22;14:56:00;4;2;85;259;703
2024-07-22;14:56:00;5;3;0;249;0
2024-07-22;14:56:00;6;3;0;254;0
2024-07-22;14:56:00;7;4;0;0;686
2024-07-22;14:56:00;8;4;91;266;699
2024-07-22;14:56:00;9;5;74;254;712
2024-07-22;14:56:00;10;5;85;263;735
2024-07-22;14:57:00;1;1;53;239;686
2024-07-22;14:57:00;2;1;0;248;702
2024-07-22;14:57:00;3;2;0;233;686
2024-07-22;14:57:00;4;2;90;0;687
2024-07-22;14:57:00;5;3;0;0;0
2024-07-22;14:57:00;6;3;96;0;734
2024-07-22;14:57:00;7;4;74;256;702
2024-07-22;14:57:00;8;4;78;260;712
2024-07-22;14:57:00;9;5;0;239;0
2024-07-22;14:57:00;10;5;0;248;704
2024-07-22;14:58:00;1;1;71;239;688
2024-07-22;14:58:00;2;1;0;249;703
2024-07-22;14:58:00;3;2;52;235;0
2024-07-22;14:58:00;4;2;57;243;712
2024-07-22;14:58:00;5;3;85;241;0
2024-07-22;14:58:00;6;3;90;0;684
2024-07-22;14:58:00;7;4;80;0;683
2024-07-22;14:58:00;8;4;88;258;0
2024-07-22;14:58:00;9;5;68;0;669
2024-07-22;14:58:00;10;5;76;250;0
2024-07-22;14:59:00;1;1;0;0;666
2024-07-22;14:59:00;2;1;92;264;678
2024-07-22;14:59:00;3;2;82;0;708
2024-07-22;14:59:00;4;2;93;0;718
2024-07-22;14:59:00;5;3;70;246;688
2024-07-22;14:59:00;6;3;79;0;706
2024-07-22;14:59:00;7;4;91;248;0
2024-07-22;14:59:00;8;4;95;258;712
2024-07-22;14:59:00;9;5;0;255;660
2024-07-22;14:59:00;10;5;64;266;693
2024-07-22;15:00:00;1;1;69;0;0
2024-07-22;15:00:00;2;1;0;0;711
2024-07-22;15:00:00;3;2;0;241;726
2024-07-22;15:00:00;4;2;81;246;0
2024-07-22;15:00:00;5;3;75;233;672
2024-07-22;15:00:00;6;3;87;239;0
2024-07-22;15:00:00;7;4;85;0;0
2024-07-22;15:00:00;8;4;0;282;709
2024-07-22;15:00:00;9;5;72;0;0
2024-07-22;15:00:00;10;5;75;243;721
2024-07-22;15:01:00;1;1;0;252;665
2024-07-22;15:01:00;2;1;75;0;678
2024-07-22;15:01:00;3;2;105;243;697
2024-07-22;15:01:00;4;2;110;255;714
2024-07-22;15:01:00;5;3;78;253;673
2024-07-22;15:01:00;6;3;86;261;686
2024-07-22;15:01:00;7;4;0;0;0
2024-07-22;15:01:00;8;4;73;0;711
2024-07-22;15:01:00;9;5;70;0;0
2024-07-22;15:01:00;10;5;86;262;714
2024-07-22;15:02:00;1;1;0;227;684
2024-07-22;15:02:00;2;1;92;238;699
2024-07-22;15:02:00;3;2;65;265;714
2024-07-22;15:02:00;4;2;71;273;726
2024-07-22;15:02:00;5;3;0;0;682
2024-07-22;15:02:00;6;3;79;0;701
2024-07-22;15:02:00;7;4;80;248;690
2024-07-22;15:02:00;8;4;0;256;712
2024-07-22;15:02:00;9;5;63;255;734
2024-07-22;15:02:00;10;5;74;261;746
2024-07-22;15:03:00;1;1;60;239;700
2024-07-22;15:03:00;2;1;0;253;706
2024-07-22;15:03:00;3;2;95;248;702
2024-07-22;15:03:00;4;2;96;261;715
2024-07-22;15:03:00;5;3;58;236;710
2024-07-22;15:03:00;6;3;60;236;0
2024-07-22;15:03:00;7;4;93;237;714
2024-07-22;15:03:00;8;4;104;254;732
2024-07-22;15:03:00;9;5;94;246;680
2024-07-22;15:03:00;10;5;104;257;679
2024-07-22;15:04:00;1;1;75;246;0
2024-07-22;15:04:00;2;1;75;0;705
2024-07-22;15:04:00;3;2;80;242;683
2024-07-22;15:04:00;4;2;79;0;708
2024-07-22;15:04:00;5;3;64;235;704
2024-07-22;15:04:00;6;3;74;0;721
2024-07-22;15:04:00;7;4;79;245;687
2024-07-22;15:04:00;8;4;85;0;704
2024-07-22;15:04:00;9;5;86;0;747
2024-07-22;15:04:00;10;5;0;253;0
2024-07-22;15:05:00;1;1;57;248;668
2024-07-22;15:05:00;2;1;62;254;680
2024-07-22;15:05:00;3;2;68;0;666
2024-07-22;15:05:00;4;2;77;251;676
2024-07-22;15:05:00;5;3;0;264;704
2024-07-22;15:05:00;6;3;81;270;0
2024-07-22;15:05:00;7;4;70;0;694
2024-07-22;15:05:00;8;4;0;260;697
2024-07-22;15:05:00;9;5;84;268;726
2024-07-22;15:05:00;10;5;0;279;740
2024-07-22;15:06:00;1;1;57;0;679
2024-07-22;15:06:00;2;1;65;250;691
2024-07-22;15:06:00;3;2;0;245;684
2024-07-22;15:06:00;4;2;107;257;0
2024-07-22;15:06:00;5;3;70;243;0
2024-07-22;15:06:00;6;3;79;255;711
2024-07-22;15:06:00;7;4;95;240;0
2024-07-22;15:06:00;8;4;97;0;0
2024-07-22;15:06:00;9;5;71;256;0
2024-07-22;15:06:00;10;5;84;272;695
2024-07-22;15:07:00;1;1;55;230;714
2024-07-22;15:07:00;2;1;0;239;727
2024-07-22;15:07:00;3;2;59;0;693
2024-07-22;15:07:00;4;2;73;252;0
2024-07-22;15:07:00;5;3;51;261;681
2024-07-22;15:07:00;6;3;0;271;701
2024-07-22;15:07:00;7;4;0;246;702
2024-07-22;15:07:00;8;4;66;0;709
2024-07-22;15:07:00;9;5;71;231;690
2024-07-22;15:07:00;10;5;75;242;0
2024-07-22;15:08:00;1;1;0;233;676
2024-07-22;15:08:00;2;1;86;0;696
2024-07-22;15:08:00;3;2;84;235;697
2024-07-22;15:08:00;4;2;93;259;713
2024-07-22;15:08:00;5;3;0;261;706
2024-07-22;15:08:00;6;3;90;279;716
2024-07-22;15:08:00;7;4;82;259;708
2024-07-22;15:08:00;8;4;0;267;722
2024-07-22;15:08:00;9;5;62;259;682
2024-07-22;15:08:00;10;5;68;257;0
2024-07-22;15:09:00;1;1;66;271;670
2024-07-22;15:09:00;2;1;0;283;699
2024-07-22;15:09:00;3;2;62;250;0
2024-07-22;15:09:00;4;2;74;0;0
2024-07-22;15:09:00;5;3;0;235;692
2024-07-22;15:09:00;6;3;91;0;705
2024-07-22;15:09:00;7;4;78;266;670
2024-07-22;15:09:00;8;4;0;0;0
2024-07-22;15:09:00;9;5;76;239;680
2024-07-22;15:09:00;10;5;80;243;707
2024-07-22;15:10:00;1;1;68;241;698
2024-07-22;15:10:00;2;1;0;251;714
2024-07-22;15:10:00;3;2;82;226;719
2024-07-22;15:10:00;4;2;0;231;727
2024-07-22;15:10:00;5;3;57;253;0
2024-07-22;15:10:00;6;3;61;261;684
2024-07-22;15:10:00;7;4;71;263;0
2024-07-22;15:10:00;8;4;71;272;725
2024-07-22;15:10:00;9;5;0;247;0
2024-07-22;15:10:00;10;5;78;259;688
2024-07-22;15:11:00;1;1;61;243;704
2024-07-22;15:11:00;2;1;0;253;718
2024-07-22;15:11:00;3;2;68;241;693
2024-07-22;15:11:00;4;2;71;0;704
2024-07-22;15:11:00;5;3;72;263;705
2024-07-22;15:11:00;6;3;0;272;0
2024-07-22;15:11:00;7;4;64;248;676
2024-07-22;15:11:00;8;4;70;0;0
2024-07-22;15:11:00;9;5;0;225;0
2024-07-22;15:11:00;10;5;65;239;718
2024-07-22;15:12:00;1;1;0;250;0
2024-07-22;15:12:00;2;1;73;262;0
2024-07-22;15:12:00;3;2;66;245;688
2024-07-22;15:12:00;4;2;75;259;689
2024-07-22;15:12:00;5;3;63;0;0
2024-07-22;15:12:00;6;3;71;264;0
2024-07-22;15:12:00;7;4;84;0;710
2024-07-22;15:12:00;8;4;97;0;728
2024-07-22;15:12:00;9;5;0;0;0
2024-07-22;15:12:00;10;5;62;255;686
2024-07-22;15:13:00;1;1;60;0;711
2024-07-22;15:13:00;2;1;67;0;718
2024-07-22;15:13:00;3;2;55;243;697
2024-07-22;15:13:00;4;2;65;0;717
2024-07-22;15:13:00;5;3;71;255;692
2024-07-22;15:13:00;6;3;0;0;701
2024-07-22;15:13:00;7;4;73;0;703
2024-07-22;15:13:00;8;4;85;0;711
2024-07-22;15:13:00;9;5;52;229;669
2024-07-22;15:13:00;10;5;62;0;686
2024-07-22;15:14:00;1;1;73;0;676
2024-07-22;15:14:00;2;1;0;0;700
2024-07-22;15:14:00;3;2;67;235;687
2024-07-22;15:14:00;4;2;0;246;703
2024-07-22;15:14:00;5;3;0;0;665
2024-07-22;15:14:00;6;3;79;262;688
2024-07-22;15:14:00;7;4;65;255;715
2024-07-22;15:14:00;8;4;74;265;0
2024-07-22;15:14:00;9;5;79;226;675
2024-07-22;15:14:00;10;5;86;235;0
2024-07-22;15:15:00;1;1;0;249;685
2024-07-22;15:15:00;2;1;87;0;686
2024-07-22;15:15:00;3;2;67;0;684
2024-07-22;15:15:00;4;2;0;271;0
2024-07-22;15:15:00;5;3;79;236;0
2024-07-22;15:15:00;6;3;0;251;734
2024-07-22;15:15:00;7;4;62;250;674
2024-07-22;15:15:00;8;4;73;0;684
2024-07-22;15:15:00;9;5;43;0;671
2024-07-22;15:15:00;10;5;48;0;0
2024-07-22;15:16:00;1;1;58;245;0
2024-07-22;15:16:00;2;1;64;254;709
2024-07-22;15:16:00;3;2;0;234;687
2024-07-22;15:16:00;4;2;77;249;698
2024-07-22;15:16:00;5;3;57;267;688
2024-07-22;15:16:00;6;3;74;275;0
2024-07-22;15:16:00;7;4;67;255;0
2024-07-22;15:16:00;8;4;0;264;0
2024-07-22;15:16:00;9;5;70;249;718
2024-07-22;15:16:00;10;5;71;255;727
2024-07-22;15:17:00;1;1;51;245;0
2024-07-22;15:17:00;2;1;0;0;704
2024-07-22;15:17:00;3;2;59;249;669
2024-07-22;15:17:00;4;2;66;260;688
2024-07-22;15:17:00;5;3;81;246;708
2024-07-22;15:17:00;6;3;91;256;0
2024-07-22;15:17:00;7;4;80;239;703
2024-07-22;15:17:00;8;4;83;246;0
2024-07-22;15:17:00;9;5;0;255;677
2024-07-22;15:17:00;10;5;88;268;678
2024-07-22;15:18:00;1;1;0;248;0
2024-07-22;15:18:00;2;1;81;253;696
2024-07-22;15:18:00;3;2;78;260;698
2024-07-22;15:18:00;4;2;0;264;712
2024-07-22;15:18:00;5;3;0;0;0
2024-07-22;15:18:00;6;3;62;0;720
2024-07-22;15:18:00;7;4;85;248;711
2024-07-22;15:18:00;8;4;87;263;721
2024-07-22;15:18:00;9;5;94;252;693
2024-07-22;15:18:00;10;5;99;265;701
2024-07-22;15:19:00;1;1;87;257;683
2024-07-22;15:19:00;2;1;90;0;692
2024-07-22;15:19:00;3;2;0;261;0
2024-07-22;15:19:00;4;2;79;268;702
2024-07-22;15:19:00;5;3;79;0;697
2024-07-22;15:19:00;6;3;0;260;706
2024-07-22;15:19:00;7;4;70;229;662
2024-07-22;15:19:00;8;4;75;246;0
2024-07-22;15:19:00;9;5;0;0;667
2024-07-22;15:19:00;10;5;0;0;680
2024-07-22;15:20:00;1;1;0;236;703
2024-07-22;15:20:00;2;1;63;0;714
2024-07-22;15:20:00;3;2;0;252;698
2024-07-22;15:20:00;4;2;87;263;704
2024-07-22;15:20:00;5;3;51;0;719
2024-07-22;15:20:00;6;3;62;257;0
2024-07-22;15:20:00;7;4;64;245;697
2024-07-22;15:20:00;8;4;70;0;700
2024-07-22;15:20:00;9;5;65;235;0
2024-07-22;15:20:00;10;5;0;250;0
2024-07-22;15:21:00;1;1;76;0;680
2024-07-22;15:21:00;2;1;82;257;701
2024-07-22;15:21:00;3;2;73;240;663
2024-07-22;15:21:00;4;2;82;252;0
2024-07-22;15:21:00;5;3;53;0;0
2024-07-22;15:21:00;6;3;0;245;0
2024-07-22;15:21:00;7;4;77;0;688
2024-07-22;15:21:00;8;4;85;271;711
2024-07-22;15:21:00;9;5;63;243;710
2024-07-22;15:21:00;10;5;68;0;0
2024-07-22;15:22:00;1;1;90;253;0
2024-07-22;15:22:00;2;1;0;260;0
2024-07-22;15:22:00;3;2;0;218;695
2024-07-22;15:22:00;4;2;71;233;709
2024-07-22;15:22:00;5;3;0;259;723
2024-07-22;15:22:00;6;3;0;259;732
2024-07-22;15:22:00;7;4;77;0;686
2024-07-22;15:22:00;8;4;84;258;0
2024-07-22;15:22:00;9;5;0;237;714
2024-07-22;15:22:00;10;5;0;251;0
2024-07-22;15:23:00;1;1;81;247;0
2024-07-22;15:23:00;2;1;89;257;684
2024-07-22;15:23:00;3;2;66;235;688
2024-07-22;15:23:00;4;2;74;0;698
2024-07-22;15:23:00;5;3;58;258;706
2024-07-22;15:23:00;6;3;71;272;724
2024-07-22;15:23:00;7;4;0;237;677
2024-07-22;15:23:00;8;4;99;246;0
2024-07-22;15:23:00;9;5;0;247;699
2024-07-22;15:23:00;10;5;88;263;712
2024-07-22;15:24:00;1;1;86;248;688
2024-07-22;15:24:00;2;1;0;259;0
2024-07-22;15:24:00;3;2;84;233;693
2024-07-22;15:24:00;4;2;0;250;716
2024-07-22;15:24:00;5;3;77;0;681
2024-07-22;15:24:00;6;3;0;254;690
2024-07-22;15:24:00;7;4;71;236;710
2024-07-22;15:24:00;8;4;78;242;725
2024-07-22;15:24:00;9;5;57;240;699
2024-07-22;15:24:00;10;5;0;252;702
2024-07-22;15:25:00;1;1;0;243;683
2024-07-22;15:25:00;2;1;56;0;696
2024-07-22;15:25:00;3;2;73;0;677
2024-07-22;15:25:00;4;2;0;253;0
2024-07-22;15:25:00;5;3;73;240;701
2024-07-22;15:25:00;6;3;0;0;714
2024-07-22;15:25:00;7;4;99;250;708
2024-07-22;15:25:00;8;4;93;0;719
2024-07-22;15:25:00;9;5;71;250;675
2024-07-22;15:25:00;10;5;0;257;689
2024-07-22;15:26:00;1;1;0;0;0
2024-07-22;15:26:00;2;1;73;0;689
2024-07-22;15:26:00;3;2;0;263;678
2024-07-22;15:26:00;4;2;68;0;685
2024-07-22;15:26:00;5;3;41;0;711
2024-07-22;15:26:00;6;3;48;287;720
2024-07-22;15:26:00;7;4;0;0;688
2024-07-22;15:26:00;8;4;61;255;0
2024-07-22;15:26:00;9;5;0;241;687
2024-07-22;15:26:00;10;5;87;249;699
2024-07-22;15:27:00;1;1;67;0;0
2024-07-22;15:27:00;2;1;77;0;708
2024-07-22;15:27:00;3;2;80;255;683
2024-07-22;15:27:00;4;2;87;264;692
2024-07-22;15:27:00;5;3;48;236;673
2024-07-22;15:27:00;6;3;0;247;0
2024-07-22;15:27:00;7;4;54;0;0
2024-07-22;15:27:00;8;4;0;243;712
2024-07-22;15:27:00;9;5;60;0;704
2024-07-22;15:27:00;10;5;67;0;718
2024-07-22;15:28:00;1;1;0;263;713
2024-07-22;15:28:00;2;1;0;274;725
2024-07-22;15:28:00;3;2;55;246;680
2024-07-22;15:28:00;4;2;64;262;678
2024-07-22;15:28:00;5;3;0;236;684
2024-07-22;15:28:00;6;3;75;241;693
2024-07-22;15:28:00;7;4;62;234;689
2024-07-22;15:28:00;8;4;75;249;0
2024-07-22;15:28:00;9;5;78;227;688
2024-07-22;15:28:00;10;5;0;230;0
2024-07-22;15:29:00;1;1;0;241;653
2024-07-22;15:29:00;2;1;82;249;673
2024-07-22;15:29:00;3;2;72;265;0
2024-07-22;15:29:00;4;2;74;274;0
2024-07-22;15:29:00;5;3;56;242;676
2024-07-22;15:29:00;6;3;71;255;686
2024-07-22;15:29:00;7;4;0;246;671
2024-07-22;15:29:00;8;4;90;255;0
2024-07-22;15:29:00;9;5;50;0;698
2024-07-22;15:29:00;10;5;65;246;704
2024-07-22;15:30:00;1;1;86;0;718
2024-07-22;15:30:00;2;1;95;252;732
2024-07-22;15:30:00;3;2;78;249;657
2024-07-22;15:30:00;4;2;0;259;671
2024-07-22;15:30:00;5;3;94;254;683
2024-07-22;15:30:00;6;3;0;264;705
2024-07-22;15:30:00;7;4;55;251;0
2024-07-22;15:30:00;8;4;63;259;722
2024-07-22;15:30:00;9;5;87;239;0
2024-07-22;15:30:00;10;5;101;252;710
2024-07-22;15:31:00;1;1;65;234;0
2024-07-22;15:31:00;2;1;76;249;699
2024-07-22;15:31:00;3;2;54;246;0
2024-07-22;15:31:00;4;2;64;253;0
2024-07-22;15:31:00;5;3;60;259;0
2024-07-22;15:31:00;6;3;70;273;709
2024-07-22;15:31:00;7;4;91;0;679
2024-07-22;15:31:00;8;4;99;249;0
2024-07-22;15:31:00;9;5;57;240;671
2024-07-22;15:31:00;10;5;62;254;686
2024-07-22;15:32:00;1;1;65;255;694
2024-07-22;15:32:00;2;1;74;269;0
2024-07-22;15:32:00;3;2;79;237;703
2024-07-22;15:32:00;4;2;0;251;715
2024-07-22;15:32:00;5;3;74;246;705
2024-07-22;15:32:00;6;3;79;256;719
2024-07-22;15:32:00;7;4;89;240;0
2024-07-22;15:32:00;8;4;98;251;734
2024-07-22;15:32:00;9;5;78;247;0
2024-07-22;15:32:00;10;5;0;0;0
2024-07-22;15:33:00;1;1;79;226;690
2024-07-22;15:33:00;2;1;92;239;0
2024-07-22;15:33:00;3;2;0;242;675
2024-07-22;15:33:00;4;2;45;252;0
2024-07-22;15:33:00;5;3;102;245;0
2024-07-22;15:33:00;6;3;108;254;702
2024-07-22;15:33:00;7;4;65;253;710
2024-07-22;15:33:00;8;4;71;263;719
2024-07-22;15:33:00;9;5;77;247;0
2024-07-22;15:33:00;10;5;82;0;723
2024-07-22;15:34:00;1;1;76;248;705
2024-07-22;15:34:00;2;1;81;248;716
2024-07-22;15:34:00;3;2;71;0;690
2024-07-22;15:34:00;4;2;79;255;706
2024-07-22;15:34:00;5;3;61;251;0
2024-07-22;15:34:00;6;3;66;0;721
2024-07-22;15:34:00;7;4;51;247;698
2024-07-22;15:34:00;8;4;65;257;0
2024-07-22;15:34:00;9;5;0;258;716
2024-07-22;15:34:00;10;5;66;267;734
2024-07-22;15:35:00;1;1;0;233;657
2024-07-22;15:35:00;2;1;61;237;677
2024-07-22;15:35:00;3;2;73;0;697
2024-07-22;15:35:00;4;2;81;268;713
2024-07-22;15:35:00;5;3;50;0;0
2024-07-22;15:35:00;6;3;58;0;709
2024-07-22;15:35:00;7;4;74;0;0
2024-07-22;15:35:00;8;4;72;248;692
2024-07-22;15:35:00;9;5;0;256;717
2024-07-22;15:35:00;10;5;84;269;734
2024-07-22;15:36:00;1;1;65;257;0
2024-07-22;15:36:00;2;1;74;266;700
2024-07-22;15:36:00;3;2;69;246;694
2024-07-22;15:36:00;4;2;72;249;719
2024-07-22;15:36:00;5;3;45;0;707
2024-07-22;15:36:00;6;3;0;260;715
